duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level
-0.11024878562094624,1,24,9,-0.007725925777474098,-0.004761211871254575,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,1.2356891277620257,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.7083096779141382,-0.3405741352725071,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,-1.7251837297262116,1.2587492776431812,1.0663971129991505,-0.4390764253399744,-0.18893010071440972,0.066251762148052,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,11,0.6528202868868418
-0.11024878562094624,1,24,9,-0.007733932140069957,-0.0038343900496747626,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,1.2356891277620257,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.725775613848654,-0.3681087519261242,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,-1.7251837297262116,1.2587492776431812,1.0663971129991505,-0.4390764253399744,-0.18893010071440972,0.1550902658798885,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,11,0.6528202868868418
-0.11024878562094624,1,24,9,-0.007724903688632073,-0.004446385891614102,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,1.2356891277620257,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.6471789021433332,-0.244202976984847,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,-1.7352637435621474,1.2587492776431812,1.0663971129991505,-0.4390764253399744,-0.15656734062041092,0.1550902658798885,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,11,0.6528202868868418
-0.11024878562094624,1,55,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.2915399865879122,-0.28550490196527273,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.435156615027037,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-0.9814843267893589,-1.094202897585459,-0.17441665592609593,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,0.6528202868868418
-0.11024878562094624,1,49,1,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,0.26978273441874245,-0.10652989371676122,-0.6372067388024829,-0.6319265246912853,2.746391894301309,2.7153538004516333,-1.1167018394194732,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-0.7827539263961497,-0.9160090822795118,-0.12148470204332026,-0.48019494156039877,-0.28910225277929386,-0.6395293667419927,-0.6248683195624406,2.8743981389685365,2.753902792058958,9,-0.2199693420823819
-0.11024878562094624,1,49,1,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,0.3483794461240632,-0.14783181869718695,-0.6372067388024829,-0.6319265246912853,2.7151843678179586,2.7153538004516333,-1.184942148478237,0.09398784029725174,-0.37455821773614334,0.7343396462421706,-0.7737207263782766,-0.8937348553662684,-0.06855274816054453,-0.48019494156039877,-0.28910225277929386,-0.6395293667419927,-0.6248683195624406,2.8743981389685365,2.753902792058958,9,-0.6563641565669938
-0.11024878562094624,1,54,9,-0.007654720254813053,-0.004837555927928844,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,1.2356891277620257,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.725775613848654,-0.3681087519261242,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,-1.7856638127418274,0.5541596762490758,0.1754280364694146,2.736840807626567,0.16706026031957696,-0.2002637490474574,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,11,0.6528202868868418
-0.09757848190839924,1,19,9,-0.007520826616507836,-0.0038878557571176546,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,13.858617946023605,-0.027022711100320992,1.2356891277620257,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,10.253115474593015,-0.7170426458813961,-0.35434144359931563,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,-0.36438186187485255,-0.6924219262174183,-0.5596214516676173,-0.28028056369164733,-0.44783218146639997,-0.28910225277929386,-0.5945637255824398,-0.44536295176293195,-0.3876330849424959,-0.37638553214545273,11,0.21642547240222992
-0.11024878562094624,1,13,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.3352048264242016,-0.3130395186188899,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.4579033847132914,0.03852915489232205,-0.37455821773614334,0.7343396462421706,-0.9995507268251053,-1.1164771244987024,-0.06855274816054453,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,0.21642547240222992
-0.11024878562094624,1,13,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.6233927693437111,-0.3130395186188899,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.4579033847132914,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-0.9182519266642469,-1.049654443758972,-0.06855274816054453,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,-0.6563641565669938
-0.11024878562094624,0,14,9,-0.0077608471462432705,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.725775613848654,0.2101181977998361,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,3.4741046883945654,-1.8159038542496355,-0.177529525198649,1.0663971129991505,-0.4390764253399744,2.75608106783948,4.15282293381253,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,5,-1.965548600020829
-0.11024878562094624,0,14,9,-0.0077608471462432705,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.725775613848654,0.278954739433879,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,3.4741046883945654,-1.8159038542496355,-0.10526392505566384,1.0663971129991505,-0.4390764253399744,2.75608106783948,4.15282293381253,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,5,-1.965548600020829
-0.11024878562094624,2,49,9,-0.007757440183436522,-0.004918624861074811,-0.014088755840516396,11.743433769972526,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,0.12132227897535876,0.9535528474474995,-0.6148080961266492,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7485332748533994,-0.23876427213232654,-0.37455821773614334,0.7343396462421706,-0.16849632518077587,-0.3146049556219401,-0.3861444714571987,0.7495899420115552,-0.28910225277929386,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,20,-0.6563641565669938
-0.11024878562094624,2,49,9,-0.007757440183436522,-0.004918624861074811,-0.014088755840516396,11.743433769972526,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.1755986319114086,0.4992316726628162,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,0.7343396462421706,-0.46659192577058967,-0.6041699054941042,-0.3861444714571987,0.3288740607895709,-0.28910225277929386,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,20,-1.965548600020829
-0.11024878562094624,1,7,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.6583246412127426,-0.28550490196527273,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.435156615027037,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-0.9814843267893589,-1.094202897585459,-0.12148470204332026,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,-0.2199693420823819
-0.11024878562094624,1,41,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,0.23485086254971096,-0.3681087519261242,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.480650154399546,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-1.0356835268965978,-1.161025578325189,-0.12148470204332026,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,0.21642547240222992
-0.11024878562094624,1,41,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,0.5055728695347047,-0.20290105200442127,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.2986759969095099,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-1.0356835268965978,-1.161025578325189,-0.06855274816054453,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,-0.2199693420823819
-0.11024878562094624,1,60,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,-0.12320082410786141,-0.17536643535080412,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.0257147606744552,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-0.5478907259314479,-0.6709925862338345,-0.22734860980887162,-0.44783218146639997,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,-0.2199693420823819
-0.11024878562094624,1,69,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.2653410826861387,-0.17536643535080412,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.344169536282019,0.03852915489232205,-0.37455821773614334,0.7343396462421706,-0.9092187266463738,-1.0273802168457287,-0.06855274816054453,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,0.21642547240222992
-0.11024878562094624,1,69,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.5098641857693589,-0.20290105200442127,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.3896630756545278,-0.0723882159175374,-0.37455821773614334,0.7343396462421706,-0.92728512668212,-1.049654443758972,-0.17441665592609593,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,0.21642547240222992
-0.11024878562094624,1,69,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.0819487553737237,-0.244202976984847,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.3896630756545278,0.03852915489232205,-0.37455821773614334,0.7343396462421706,-0.9543847267357395,-1.0719286706722155,-0.06855274816054453,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,-0.2199693420823819
-0.11024878562094624,1,21,5,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,1.1692784350463021,-0.35434144359931563,1.6026575287808873,1.6050973469479648,-0.3743607540337612,-0.3744301169446348,-1.480650154399546,-0.01692953051260771,-0.37455821773614334,0.7343396462421706,-0.8730859265748813,-1.0051059899324855,-0.01562079427776888,-0.48019494156039877,-0.28910225277929386,1.6087526912356502,1.6189487779314176,-0.3876330849424959,-0.37638553214545273,9,-0.6563641565669938
-0.11024878562094624,0,15,9,-0.007586410650537745,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,3.3874522987297992,6.116293470000716,-0.6372067388024829,-0.6319265246912853,-0.3743607540337612,-0.3744301169446348,0.7712800445396539,-0.34968164294218596,-0.37455821773614334,0.7343396462421706,1.2587492776431812,1.0663971129991505,-0.4390764253399744,2.75608106783948,-0.28910225277929386,-0.6395293667419927,-0.6248683195624406,-0.3876330849424959,-0.37638553214545273,18,0.21642547240222992
-0.11024878562094624,1,44,1,-0.0077622099313659695,-0.004918624861074811,-0.014088755840516396,-0.08948606683867819,-0.007735954323115487,-0.09507529415951975,-0.027022711100320992,-0.8092586066550952,-0.011663596309435026,-0.036651723666816,-0.024436410270754508,-0.01238510120936673,-0.026179920273093724,-0.0186098224759379,-0.04122103398172026,0.0,-0.0028174827384199103,-0.0975305568600797,3.728038049452856,-0.3681087519261242,-0.16683524260997515,-0.6319265246912853,2.0910338381509446,2.7153538004516333,-1.5033969240858005,5.196186897550786,-0.37455821773614334,0.7343396462421706,-1.0356835268965978,-1.161025578325189,4.854118962937594,-0.48019494156039877,-0.28910225277929386,-0.054976031667805486,-0.6248683195624406,2.0262700207516677,2.753902792058958,17,0.21642547240222992
